
Date,Name,Tags,URL,Description
51,...But Film Is My Mistress,2010,https://letterboxd.com/film/but-film-is-my-mistress/,
52,The Postman Always Rings Twice,1946,https://letterboxd.com/film/the-postman-always-rings-twice/,
53,Scarlet Street,1945,https://letterboxd.com/film/scarlet-street/,
54,Mildred Pierce,1945,https://letterboxd.com/film/mildred-pierce/,
55,Diabolique,1955,https://letterboxd.com/film/diabolique-1955/,
56,Is the Man Who Is Tall Happy?,2013,https://letterboxd.com/film/is-the-man-who-is-tall-happy/,
57,Out of the Past,1947,https://letterboxd.com/film/out-of-the-past/,
58,The Naked City,1948,https://letterboxd.com/film/the-naked-city/,
59,Akira,1988,https://letterboxd.com/film/akira/,
60,An Unfinished Affair,1996,https://letterboxd.com/film/an-unfinished-affair/,
61,Sharknado 2: The Second One,2014,https://letterboxd.com/film/sharknado-2-the-second-one/,
62,Laura,1944,https://letterboxd.com/film/laura/,
63,The Big Heat,1953,https://letterboxd.com/film/the-big-heat/,
64,The Big Combo,1955,https://letterboxd.com/film/the-big-combo/,
65,Kiss Me Deadly,1955,https://letterboxd.com/film/kiss-me-deadly/,
66,D.O.A.,1949,https://letterboxd.com/film/doa/,
67,Detour,1945,https://letterboxd.com/film/detour/,
68,Gun Crazy,1950,https://letterboxd.com/film/gun-crazy/,
69,Lizzie Borden Took an Ax,2014,https://letterboxd.com/film/lizzie-borden-took-an-ax/,
70,Anna's Storm,2007,https://letterboxd.com/film/annas-storm/,
71,The Beyond,1981,https://letterboxd.com/film/the-beyond/,
72,Phenomena,1985,https://letterboxd.com/film/phenomena/,
73,Zombie Holocaust,1980,https://letterboxd.com/film/zombie-holocaust/,
74,The Girl in Room 2A,1974,https://letterboxd.com/film/the-girl-in-room-2a/,
75,Cannibal Ferox,1981,https://letterboxd.com/film/cannibal-ferox/,
76,Lost Highway,1997,https://letterboxd.com/film/lost-highway/,
77,Downloaded,2013,https://letterboxd.com/film/downloaded/,
78,Tremors,1990,https://letterboxd.com/film/tremors/,
79,Carrie,2013,https://letterboxd.com/film/carrie-2013/,
80,Texas Chainsaw 3D,2013,https://letterboxd.com/film/texas-chainsaw-3d/,
81,You're Next,2011,https://letterboxd.com/film/youre-next/,
82,Would You Rather,2012,https://letterboxd.com/film/would-you-rather/,
83,The Den,2013,https://letterboxd.com/film/the-den/,
84,Black Christmas,1974,https://letterboxd.com/film/black-christmas/,
85,Birth of the Living Dead,2013,https://letterboxd.com/film/birth-of-the-living-dead/,
86,Drag Me to Hell,2009,https://letterboxd.com/film/drag-me-to-hell/,
87,Prom Night,1980,https://letterboxd.com/film/prom-night/,
88,The Town That Dreaded Sundown,1976,https://letterboxd.com/film/the-town-that-dreaded-sundown/,
89,Self Storage,2013,https://letterboxd.com/film/self-storage/,
90,My Bloody Valentine,2009,https://letterboxd.com/film/my-bloody-valentine-2009/,
91,Pontypool,2008,https://letterboxd.com/film/pontypool/,
92,Leprechaun,1993,https://letterboxd.com/film/leprechaun/,
93,House,1986,https://letterboxd.com/film/house-1986/,
94,Blood Night: The Legend of Mary Hatchet,2009,https://letterboxd.com/film/blood-night-the-legend-of-mary-hatchet/,
95,The Conjuring,2013,https://letterboxd.com/film/the-conjuring/,
96,Insidious: Chapter 2,2013,https://letterboxd.com/film/insidious-chapter-2/,
97,Book of Shadows: Blair Witch 2,2000,https://letterboxd.com/film/book-of-shadows-blair-witch-2/,
98,Zodiac,2007,https://letterboxd.com/film/zodiac/,
99,The Avengers,2012,https://letterboxd.com/film/the-avengers-2012/,
100,Pain & Gain,2013,https://letterboxd.com/film/pain-gain/,
101,Killing Them Softly,2012,https://letterboxd.com/film/killing-them-softly/,
102,Grumpy Cat's Worst Christmas Ever,2014,https://letterboxd.com/film/grumpy-cats-worst-christmas-ever/,
103,The Pact,2002,https://letterboxd.com/film/the-pact-2002/,
104,Gospel of Deceit,2006,https://letterboxd.com/film/gospel-of-deceit/,
105,Stephanie Daley,2006,https://letterboxd.com/film/stephanie-daley/,
106,The Santa Clause,1994,https://letterboxd.com/film/the-santa-clause/,
107,Above & Beyond,2001,https://letterboxd.com/film/above-beyond/,
108,I Shot Andy Warhol,1996,https://letterboxd.com/film/i-shot-andy-warhol/,
109,Fargo,1996,https://letterboxd.com/film/fargo/,
110,Home Alone,1990,https://letterboxd.com/film/home-alone/,
111,Memento,2000,https://letterboxd.com/film/memento/,
112,Man on Wire,2008,https://letterboxd.com/film/man-on-wire/,
113,Gremlins 2: The New Batch,1990,https://letterboxd.com/film/gremlins-2-the-new-batch/,
